sdtname,Underweight Children,Poverty,Aganwadi,Immunitized childrens in anganwadi y < 6,SC Population,ST Population,Female literacy,ATM,Internet,Road,MSME,PDS,Mobile,Clean,Kuccha,Post,Panchayat,School,Library,Vocational,Pasture Land,Bank,Public Transport ,Electricity,Market,Water,Ground,Health,Drainage System,long,lat
KHALAPUR,59.67914439,0.205088,106.3126733,98.1774763,4.366816143,23.8941704,60.92953637,209.7601918,164.6797163,121.9314636,143.1862313,64.42607978,113.4830495,107.1597078,39.39387871,79.26453531,87.25238229,99.98203788,59.55950136,82.36346516,67.81733435,191.3884721,101.9834718,104.6775445,103.4687524,108.4466879,101.7695465,97.37642868,114.4201641,73.2706858,18.83102855
PEN,14.22459893,0.228571,94.16572481,100.9749697,1.458098156,21.03894533,57.65959193,102.4410239,84.02609613,102.2631523,129.1776345,71.91748441,105.8835962,77.20507545,49.33418668,72.99710693,65.34976649,76.39823493,12.78558169,28.73144133,52.88082159,149.4228935,98.9002506,100.1026237,40.42500092,83.76695994,60.24412898,81.1470239,132.3464567,73.11197703,18.71663555
ALIBAG,74.86631016,0.189227,80.03527045,99.87983924,1.469038107,17.47111543,70.6328747,189.6462008,142.7605801,122.2513072,131.2145908,45.01000094,101.1401992,131.5747955,28.8725324,72.9668051,80.85434298,71.4809612,27.61452118,33.84799938,115.8523359,169.7901644,87.73372646,94.44218704,61.23082332,103.2825599,150.3941824,117.0888564,160.0397393,72.96238505,18.65295356
MURUD,20,0.289109,103.3366783,110.6193018,2.643932184,19.4270136,67.64798987,172.4056371,145.4541759,34.11664386,8.116366444,52.95294229,146.0913989,124.7310727,34.73274436,41.6953172,50.62184952,98.61242093,0,33.84799938,6.55767939,134.8333659,113.997963,105.3203447,27.21369925,133.7013961,25.34733411,62.24977176,49.49682659,72.96416408,18.40787878
ROHA,86.95187166,0.34598,103.1042602,99.86069592,4.077645585,17.28156961,62.27586676,125.8561151,102.3645647,119.9475975,139.4105295,60.25733344,116.7805725,97.20729431,45.23657643,107.4267584,108.6880887,101.4943712,58.21200133,87.20837488,137.9812893,77.19871144,108.7023829,103.1912508,73.03676638,112.0919547,89.25243646,70.64564433,144.5307336,73.1351432,18.44496273
SUDHAGAD,60.64171123,0.389714,104.3447676,75.00132118,4.715810841,32.32087813,49.43082644,124.610015,93.44910752,129.457463,140.7908318,63.15031583,129.9579238,164.1678813,154.0837339,71.57352099,68.60263022,93.90109357,43.54693169,97.85758237,80.57505072,81.21151575,98.14646993,96.4934688,29.50396107,119.6441536,106.2580323,38.56492225,164.5646967,73.27899997,18.58512253
MANGAON,79.78609626,0.2959775,103.0110375,102.58678,6.176724932,9.24878436,63.49226318,124.4730809,82.65047267,124.8678538,94.40850418,55.2223541,121.7016683,116.1735567,37.56966353,83.61972955,84.60153422,107.9868792,33.2284623,40.72918607,176.2286258,96.14491535,110.2766333,104.1222259,32.74615459,139.6017019,65.06744229,65.98768976,117.1334242,73.30257314,18.27152334
TALA,88.34224599,0.3393885,109.0222917,99.32351141,8.242448115,11.30259238,61.17426901,43.39866038,71.1945248,144.9222091,183.8776812,69.98005218,121.6394963,85.32872251,87.77181953,72.15805973,132.7368899,104.4147391,123.2265545,42.60179232,181.579881,47.14001776,118.1601605,108.287115,17.12586246,125.5417323,102.0885732,67.15615771,68.52750302,73.14213735,18.28101845
SHRIVARDHAN,187.2727273,0.306368,102.6148412,104.8089739,2.61353196,13.64680404,66.68274158,110.1241007,143.7875135,118.6886055,181.4515173,53.15151582,98.44312725,95.17266308,52.84077913,118.896803,113.5564093,98.55372306,13.74450031,370.6355932,227.3875328,68.35302576,108.6123975,96.10481455,24.83250057,127.8121679,143.4025427,48.68821434,171.6302462,73.03053607,18.10525327
MHASLA,70.26737968,0.313717,100.1120402,105.0537421,5.854483926,8.229322186,63.08896693,61.39322688,75.53565437,125.2850534,111.9959589,65.99744758,118.0517176,111.2121224,77.51746903,78.87787904,84.49836162,101.7238852,13.4092686,90.39892518,134.2724841,66.68587879,113.4255199,106.9665404,18.17012237,137.9200038,72.20899083,35.62552269,136.599169,73.14256246,18.11930221
MAHAD,88.02139037,0.28275,108.5233338,106.1348193,4.528084632,6.207765104,63.45203946,75.24006881,123.4296381,139.5838911,117.532926,110.2946475,76.68576942,122.6731692,56.06787506,167.4894094,116.3179137,111.7811604,62.74663187,40.28647752,254.9654258,71.32489644,118.3895086,105.9330473,35.08940298,117.8768347,235.3169355,81.1470239,86.40424294,73.45162017,18.11572406
POLADPUR,112.6203209,0.3665425,96.74560768,105.1686283,6.37145749,5.893218623,58.65366227,87.80659194,92.60018758,119.4578416,158.4578984,56.18553469,108.745315,92.25039275,64.95087128,79.63320756,89.52022807,96.99254173,31.96395422,57.46288267,139.1600568,89.01789401,113.8420151,108.287115,11.55000026,117.0935999,94.66934554,60.3884829,134.4471941,73.52574044,17.96924793
JUNNAR,105.2406417,0.207715,109.1360181,103.2336958,4.401222502,21.13175057,68.19857818,190.484931,133.9226737,96.75987337,102.4855784,100.295735,111.7462526,120.5892072,60.4394502,150.1313144,114.8568721,109.3239889,166.4198957,146.9186135,119.0307427,153.701939,95.91958974,105.945772,59.06108243,88.76717312,106.0203629,143.8714802,130.8589075,73.9521227,19.20378487
AMBEGAON,56.04278075,0.2230885,109.404826,103.4419666,4.02909312,22.81064598,67.10351306,173.5946415,158.6620838,115.9377673,136.8867182,127.963524,110.8899594,120.9873879,63.71814007,131.1964722,126.3655192,105.5967927,250.2446954,153.3664524,174.9769763,154.6192583,99.59213526,106.7934996,133.5817272,99.36494558,170.9983602,149.9820855,92.20064043,73.85839121,19.0412244
SHIRUR,46.73796791,0.084571,105.341604,101.7332589,7.77940829,3.274116725,65.17408739,274.9797473,173.4992621,99.41131309,134.431582,125.0623902,107.5429121,89.94781065,45.26657646,169.4529225,116.4515236,108.5039163,189.4200043,228.4028866,205.1616838,156.2354874,77.13035686,103.7372362,112.6852967,98.94295657,167.9314136,150.019708,118.4180381,74.25692277,18.74130606
KHED,58.5026738,0.3006585,108.6357932,97.98805855,5.5417698,14.03538852,59.99466622,189.1102248,129.8997066,106.4598382,125.8667604,138.1989483,111.3648503,78.89323259,61.53350315,132.080179,138.0188553,111.3049482,113.9440441,76.81566699,168.664873,144.4975881,93.84593057,104.359603,54.03963854,108.3664165,97.790803,136.2260919,127.3068638,73.80082453,18.8702121
MAWAL,81.60427807,0.140097,106.2393036,96.46665657,9.000655189,10.7441852,58.70975757,133.1810742,138.8912083,127.6553655,119.1259286,97.15043777,127.6114613,69.23950488,56.44059058,80.52270253,105.0939058,106.405676,34.90666746,78.44139539,98.78155144,92.58399256,67.34146712,101.9846903,57.81111243,127.8736456,107.6926418,65.26109858,99.41267393,73.54510242,18.76603599
MULSHI,46.95187166,0.100592,89.04983463,103.6726217,10.19996836,4.818638949,59.39054816,162.6711692,146.4711458,73.06357785,78.5962424,99.92616456,121.65874,49.65003128,35.21836003,165.6467024,101.602414,93.27770298,18.70000043,33.61774088,244.2400997,96.71720651,83.25181375,101.6572916,64.19285861,120.1450187,135.9444776,66.24246849,186.8084312,73.5486492,18.51946143
HAVELI,86.09625668,0.0702985,104.4093774,85.68273341,13.58498833,1.98502038,68.88818885,423.0457651,190.8491883,117.7239234,191.6894781,92.57865246,110.3004227,166.5841533,24.0694727,153.4667978,131.9783934,107.5437046,138.6000032,228.4028866,177.002237,211.3774242,97.69845202,98.27738167,87.64411965,122.3768147,149.2723676,125.4710285,39.47267936,73.91914942,18.5132764
PUNE CITY,100,0.07,104.4093774,85.68273341,11.67695645,1.832137494,73.19859402,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,73.87623049,18.52795987
DAUND,56.04278075,0.102178,109.857925,98.42597734,13.02535913,2.485941582,61.87734076,219.9427254,143.1790027,87.6516202,123.6760887,146.3660453,124.2486072,96.91214389,38.39595736,121.8980815,122.5818735,108.7183325,85.4027204,95.95743514,185.9070274,201.7409692,68.91310331,105.1331213,197.6956356,99.27158672,50.30092323,126.0536294,31.57224764,74.4548515,18.45187025
PURANDHAR,49.51871658,0.087871,109.9172115,99.26424615,5.966478565,2.776046492,65.47446174,173.1964887,216.4761436,128.5242833,133.1754255,148.9483679,100.8515218,112.7448937,53.31275323,205.9423523,132.7856007,113.2168817,131.1401865,204.0195926,276.6859405,125.4183959,99.92508984,107.2936552,95.68486457,129.3400865,81.48354011,134.0042596,82.87312709,74.11028191,18.29412381
VELHE,120.4278075,0.3687205,87.04127903,70.9613292,4.833443393,3.7273461,58.58877536,96.81239624,38.57022058,93.39431256,273.4591156,62.44373887,84.56012213,180.2802947,105.903822,64.38719176,48.56128064,91.41214892,4.22907702,38.013907,7.364778391,58.88876065,94.1385894,104.9552038,95.50961757,126.3225156,5.6934012,32.45880956,77.82424119,73.61266444,18.30094577
BHOR,130.1604278,0.185218,101.3130534,102.2977209,5.775871838,2.993504828,63.42842643,83.47599471,106.8436783,105.6245202,139.0548904,84.80575808,101.2892721,97.05535578,97.71082769,118.4115099,101.3405521,108.4353297,42.07500096,88.24656981,117.2352479,92.06734081,97.40462209,103.3147475,40.54285807,130.4205795,88.74153401,56.30609821,125.3582894,73.80159657,18.1728377
BARAMATI,66.73796791,0.1170655,105.1969481,102.9868591,14.00464817,0.983590894,65.42707155,325.4899529,180.5289736,106.0079122,191.5392512,111.6348451,114.5674326,87.08267126,69.79995082,170.5554139,134.0642588,106.3848285,156.4029346,149.1062731,111.4240179,240.4140906,97.06013183,102.6860573,209.7918151,126.8772827,162.7036636,190.2757802,77.87216252,74.46001837,18.20373388
INDAPUR,55.61497326,0.139288,110.9349635,105.3767923,15.88596128,1.236062494,65.32863891,232.7476101,195.9590981,115.143673,160.2982373,127.0870615,103.3877592,123.6508934,54.23526533,148.5395675,134.9915987,111.1346331,210.8745254,304.6319944,62.2979542,172.2870786,110.6450818,108.287115,129.2650714,129.4569073,238.2649406,113.3835128,96.51881185,74.89090641,18.11543124
AKOLE,89.73262032,0.19,108.0156223,103.3008168,4.42065384,48.13234293,57.44567793,86.11207876,65.1991964,111.4177764,123.1765402,93.587358,112.2597065,115.0452629,152.4699436,152.1879078,114.2655037,111.2582076,107.0624235,130.0475766,118.4178841,83.46264198,102.4128759,104.2975897,96.71605484,86.43119488,97.38712579,140.0853886,119.8083713,73.90262265,19.51370148
SANGAMNER,145.8823529,0.267677,107.0651392,96.2921819,8.420460933,12.38098807,60.83738133,190.2476159,123.4669168,120.3628253,141.2342138,113.4947801,73.45078293,108.9964125,77.8600606,170.3265828,119.0619033,109.6148588,115.0702352,186.7543687,125.2440511,197.111051,91.07361207,98.84347124,103.9500024,86.46911994,142.0040183,149.0840672,128.1449819,74.24414288,19.49269399
KOPARGAON,82.88770053,0.23765,108.1615894,94.07073288,12.60862049,13.79084995,60.87316746,298.9082734,162.2218101,99.2314571,148.1236876,137.7107455,88.18863483,83.60101442,103.3215401,204.5025011,140.501998,109.9802417,178.6785041,30.88629944,125.6615313,205.0590773,93.31487674,102.8727592,173.827504,89.08120793,111.0213234,154.1793454,99.36487938,74.45428526,19.87529582
RAHTA,80.21390374,0.2154315,110.9349635,97.18841132,16.72808282,6.801171866,65.96392174,455.685934,198.3276048,131.5034861,194.0931079,146.6248712,70.72063739,96.6459076,65.88489485,229.5938264,140.7011033,114.2651862,142.184486,213.0089616,132.0580953,273.412103,101.2801376,100.8190381,214.0732808,104.1729268,108.4691091,223.853859,87.21682203,74.50922063,19.67827406
SHRIRAMPUR,149.197861,0.264871,106.9730005,97.52112547,19.5612911,8.87053648,63.16519938,337.114594,147.4743728,111.1837054,153.4138193,96.63911967,90.82550431,86.09240505,105.0619348,197.0289878,129.2288435,106.1033871,166.8975038,132.3698547,196.6132803,234.3532312,113.6387258,104.419718,203.9812547,105.1268914,165.2103027,185.4789118,96.78397342,74.70715066,19.6302876
NEVASA,120.6417112,0.214091,109.2282717,98.2301837,14.71680607,5.280175726,61.16832921,154.899834,102.0976427,112.5521203,107.1048203,118.940455,102.2294014,105.6357067,87.55379398,152.1879078,111.335619,108.9914083,291.8063144,38.013907,69.96539472,159.8409218,70.60394205,104.9552038,152.8153881,76.2701981,45.5472096,137.3257328,94.5008643,74.95916184,19.47256
SHEVGAON,66.09625668,0.210927,109.9532381,96.65473502,14.71995898,1.905060355,55.53609116,122.5148023,148.7794558,108.8222816,115.3529603,136.8341518,111.8011917,81.79936202,84.34048958,144.7805317,106.2834849,112.2427935,199.4777037,87.46562672,118.6185546,101.6221976,101.8029701,108.287115,153.8296495,95.97052028,94.97399347,137.8781291,79.93956507,75.28698139,19.36399681
PATHARDI,117.1122995,0.247922,107.5985736,86.56812595,9.788304793,1.689057506,54.79604973,113.5543896,79.83575069,105.3319315,158.147095,159.8541829,115.960576,105.7171259,110.3407644,123.0090232,107.6665841,110.8286392,152.9463193,18.57822522,133.1751281,82.22920392,107.6577402,105.0303596,115.760529,88.52790851,52.86729686,90.29894389,124.9701832,75.15957575,19.17166622
NAGAR,87.05882353,0.141816,107.9367212,96.86027725,14.11229491,3.539407962,63.67318447,283.4597187,164.7461462,120.5992625,152.1270305,125.3696688,70.95000162,121.3354452,68.82149472,202.2316793,123.4572659,113.2357701,198.1189234,89.04158396,194.071863,216.7591447,98.12463778,102.4337574,174.4986526,99.09542912,116.6890787,169.6045905,81.37991759,74.74611849,19.07599033
RAHURI,157.2192513,0.1903585,110.9349635,95.08504996,13.16375048,11.8748839,61.93640791,209.7601918,172.0534349,103.7714584,172.8109689,108.7190096,111.0903346,93.21643807,68.31445158,182.3084312,118.6889024,111.8846614,154.6256285,102.9543315,159.5701985,142.402137,76.48760388,104.9031426,144.8562533,124.2618299,123.357026,172.4374258,82.80406615,74.61621846,19.40052192
PARNER,101.0695187,0.155144,107.5476363,103.3127683,6.972392739,6.220296389,59.81404033,172.9320666,101.3182714,103.3753841,128.9015297,101.8030421,98.94411009,81.52212142,64.82319523,182.9740113,121.0641497,111.6484262,176.2653475,37.7237245,124.2454981,137.7496092,90.61737498,108.287115,94.78053652,92.24472909,93.22401202,133.799673,135.1527853,74.40638821,19.0783524
SHRIGONDA,78.28877005,0.1618535,109.9786276,106.2771351,12.74500511,4.666814117,59.09260683,368.8886132,142.3890496,110.0335292,209.416248,149.9572547,90.52241586,54.74389504,51.92036577,180.3951493,140.7011033,111.310052,80.57120874,170.4071693,82.53630956,245.1280924,96.00513039,107.3536054,218.3547464,97.4951751,197.7966107,167.8903943,112.135914,74.66128993,18.70334906
KARJAT,147.8074866,0.215587,104.2406122,90.68642862,14.17685035,1.465201465,56.8626351,151.8953113,73.7371864,88.56357226,117.4774074,79.97720249,120.2250836,82.28890707,96.9644881,137.7562958,120.7905698,114.2651862,127.9660374,85.20358465,107.2972024,122.5640462,86.5101175,104.5530765,128.4439685,64.1064165,76.56642993,114.7251028,124.59546,74.95606469,18.56516397
JAMKHED,90.80213904,0.248129,108.1264834,97.51445207,13.3198781,1.12734495,51.61747344,143.3803843,138.1405517,122.1613371,67.49940194,134.5607995,103.8429612,89.4375741,133.6845049,115.5857527,97.45240018,108.4796071,118.3070913,31.27726525,30.29813895,117.6710317,94.49607771,106.916392,88.01392606,86.28669563,32.79110818,86.28291149,77.75387569,75.34841564,18.66024625
ASHTI,115.5080214,0.121302,109.0332212,111.2964888,10.12886654,2.200444665,57.90638267,86.30133607,242.7006821,141.4256733,54.17094861,108.235814,139.6954853,118.0845794,105.4039417,106.5315355,106.4625707,112.9592983,100.5312023,56.47780468,82.06467351,46.87064623,119.5829053,108.287115,170.2800039,92.06902485,23.26161062,33.38620412,148.6601832,75.09140367,18.90742665
PATODA,158.0748663,0.296188,105.4431336,100.7306851,9.858411749,0.903414587,55.24507404,49.84400598,67.16654603,73.97569312,61.5959889,130.1279235,154.3250345,97.8275545,159.9818903,94.17568551,83.84765916,110.8711707,190.5178261,48.92879118,23.69854433,48.72690945,92.08804586,106.1428157,108.1811906,87.43226607,54.96105119,54.63363985,143.0997363,75.45766237,18.85768167
SHIRUR (KASAR),41.06951872,0.084571,109.7548043,106.3188256,8.24059168,1.04601697,54.80256574,66.94474208,97.270331,77.8285938,104.0017381,143.9306038,139.6356415,114.7397253,104.4155122,93.093667,73.71133673,109.4028378,193.0078768,78.85863686,71.29732273,52.35550909,97.64374964,107.1351244,126.8042582,110.4244391,43.30618998,69.06129693,203.726832,75.46073138,19.02690014
GEORAI,83.52941176,0.215645,105.8668687,96.41131455,12.47639716,1.198499908,53.92318019,63.88635285,49.4076579,61.63076463,58.64795753,117.7329377,108.2707829,70.38279611,82.80711606,65.66483331,104.7341227,108.4649229,94.88589049,200.6825547,114.2101421,69.39393478,114.3043177,103.3399879,153.7850289,103.8068369,99.56226972,103.8022844,56.85853735,75.72514177,19.23882852
MANJLEGAON,63.95721925,0.243124,109.1311429,107.8484017,16.3463408,1.045069218,54.63697593,51.1610224,100.7142058,96.17842486,137.285369,144.5658376,137.3935245,99.56735727,120.2896924,74.2380038,105.1535167,110.5492451,44.697562,0,54.48738485,71.13160404,116.410402,106.5263489,80.75609941,96.98484286,27.07837156,50.13962452,38.18901499,76.19738364,19.15607006
WADWANI,76.25668449,0.194562,108.4137143,111.3704629,14.26811883,0.908935394,53.69329731,0,288.245365,74.29093045,87.52763358,188.8855521,160.3429724,178.5316627,87.4106724,77.82336194,115.4810942,111.6682501,87.465002,56.15690806,54.3989313,62.13911432,119.5987988,105.8260442,79.01250181,126.755869,33.64282527,110.6550326,8.211973502,76.0512982,19.00337791
BID,52.94117647,0.189547,109.0056598,104.6314353,12.11275206,0.958068752,56.62533504,54.72005005,61.55452082,78.50536418,47.65718644,124.3703453,144.8112669,127.0354534,130.6816588,71.13130473,110.4601771,112.2779655,124.2980898,75.20142471,77.00996535,45.17243441,118.6555525,105.9330473,45.34630538,103.7316145,35.39810311,62.09511394,81.69128423,75.77494008,18.92651167
KAIJ,25.24064171,0.275194,109.0056598,104.6314353,15.4794302,1.389305957,57.84493073,61.89645005,210.3323022,131.4154944,48.56514347,186.9412479,143.8991068,140.3534411,135.2147756,115.3883727,137.5676423,113.3285863,202.7877096,81.01324442,66.70557478,53.78598748,121.3770501,108.287115,85.48893638,105.3990058,78.86760679,93.11953562,56.27221187,76.04215325,18.71526303
DHARUR,22.13903743,0.278177,109.2282717,102.1904489,16.62257973,3.266694856,53.47256652,19.36247925,13.61301903,105.3679424,0,181.3841939,148.9267823,132.2619809,139.9670128,87.80071603,151.6059493,112.5072602,42.2907702,76.02781399,36.82389196,58.88876065,118.6146226,108.287115,15.28153881,66.73642334,11.3868024,54.9302931,33.35324623,76.18282357,18.88601242
PARLI,15.50802139,0.289817,107.8246374,112.2499826,16.45747657,1.082386755,57.67856952,11.76225375,286.6791546,148.3834872,235.3366999,177.0211912,27.6008768,145.5077288,27.71132629,60.44846805,120.877407,111.0614893,102.7626192,0,80.53075437,30.66303959,122.3801662,108.287115,23.20794446,117.2787947,89.92381335,51.57007126,0,76.39545785,19.01078371
AMBEJOGAI,56.04278075,0.2230885,110.9349635,108.8245498,16.37674132,0.725318463,62.26006517,107.8766701,176.9692474,105.2539078,169.2842144,156.4633366,142.1956283,156.3319575,134.1270435,90.58804035,129.0455402,113.1769463,188.4960043,164.7269303,100.3012676,104.1569916,122.3801662,108.287115,42.57000097,109.1844205,84.58767498,120.5612926,72.26536682,76.46327628,18.75373405
LATUR,210.5882353,0.2403245,110.0403267,89.77996079,21.1474272,2.196288248,58.09186292,192.8440473,61.84409182,100.423992,157.6800545,98.19781515,66.15801563,130.5033947,93.76908703,104.3223561,142.7992025,113.3436927,172.9146814,39.85328959,88.79309432,171.9850325,115.4716084,105.6672654,136.1782289,101.2002502,59.68888355,120.4117129,34.96711298,76.46047891,18.42173334
RENAPUR,88.77005348,0.243946,107.8956494,97.21809526,17.83355722,1.201938293,58.36511942,51.72169114,214.1408701,98.08535109,158.2691457,124.4394144,114.6255591,132.2154809,108.1862404,93.8144637,132.882355,114.2651862,323.8430211,67.69599876,98.36519085,59.92594039,105.6157599,106.8037298,47.62397369,110.3567079,91.2504028,97.8210699,69.29555723,76.58438793,18.57311128
AHMADPUR,48.55614973,0.227625,110.0330532,99.13392633,19.12064589,2.688938366,57.42977543,51.1610224,57.55097475,89.85089691,38.53624393,138.2803664,118.7186765,106.6000452,130.2198782,40.21225206,130.1900683,112.4072156,125.1531736,140.6205503,50.59542879,48.90297778,108.4507164,104.7655828,72.68048947,81.87032189,45.13061927,55.41747974,138.0679773,76.9362811,18.69576658
JALKOT,40.10695187,0.337218,110.9349635,103.5189069,24.77150491,2.167406337,56.19438578,187.4452778,100.4080836,86.10823144,163.8815267,78.13375633,146.6174236,99.60014091,170.9405264,89.04611626,131.0423764,114.2651862,210.5540474,52.57242457,142.5946455,58.17278788,117.1724996,105.9831338,52.83510759,108.7763131,141.729349,103.5919454,161.4439046,77.1893657,18.56622571
CHAKUR,73.47593583,0.256688,108.2618318,105.2035741,20.18588865,2.50398975,58.74623661,106.1437115,223.8767587,101.2709413,149.9083103,151.3624766,88.95463306,144.8837652,128.6459343,100.8474088,124.2929046,107.3817412,251.7065118,0,138.4223409,92.23540825,117.9567867,106.9824509,29.91867538,128.7921079,102.5498168,93.85679873,34.82668281,76.83449256,18.50855592
SHIRUR-ANANTPAL,131.3368984,0.2719945,110.9349635,105.6375867,22.47390097,3.655061776,59.14730209,52.44004796,196.6324971,136.2000392,117.264586,140.9320495,92.2904318,157.9121328,126.2637045,103.0438959,144.3513678,114.2651862,297.7975068,0,69.81196184,68.35302576,117.2809926,108.287115,31.04062571,151.6962599,0,67.62251991,15.05528475,76.83096013,18.33104245
AUSA,146.2032086,0.264007,106.7955992,95.48906091,17.59168852,1.425839175,58.2269509,75.13797917,114.4577222,84.79831862,86.22125099,132.6984927,83.26035638,110.8717931,75.48911093,105.0550856,126.3972175,110.0015598,242.067319,645.3853613,117.8914153,77.53477548,113.247318,105.8627766,85.24589747,95.96028889,138.0862231,87.20277195,62.01878496,76.49220448,18.18754959
NILANGA,83.10160428,0.301696,106.1117042,82.61254216,17.82740597,4.219203481,57.73347729,117.2572501,58.62335317,132.4536317,40.48100779,152.4617168,114.1369591,114.2143967,84.86579148,118.1583135,131.0220282,99.36103144,317.5747899,61.38891813,35.68029283,95.09986192,114.7789137,106.9419334,74.0347843,60.62237213,25.28435937,78.62692999,67.32798151,76.78608079,18.08238923
DEONI,158.8235294,0.284509,108.841851,78.22148912,20.28627636,4.367917375,58.12468386,23.74643681,200.3425442,126.2879069,33.5374387,164.1041655,21.66987078,97.03336395,88.01355023,136.394823,142.3540532,112.1092392,352.6890647,46.62082934,63.2259277,82.5395028,113.1439273,108.287115,65.59528452,134.4622007,41.89483902,110.2374664,54.53989949,77.0274616,18.24533637
UDGIR,97.21925134,0.382149,109.8256138,98.46917821,25.65853854,2.616589802,59.35808279,37.75683453,73.7371864,96.50745631,62.21194879,139.1603323,109.9281588,86.77701551,71.32963393,110.3362331,127.7990776,111.9798824,159.4362036,98.83615819,143.6131786,87.49187297,119.9325629,101.7898881,14.89950034,122.3898335,129.5248773,68.16350007,36.13268341,77.09145518,18.41959457
PARANDA,183.7433155,0.17958,102.234182,97.50275933,11.76044155,0.972073482,57.99152823,12.33883481,98.31624854,97.66725496,90.03596697,90.95446558,125.4667308,100.5468741,66.25583585,89.5222987,98.12119116,107.5437046,97.02000222,24.22454858,37.54592905,64.33225954,85.18619413,100.8556463,73.03676638,66.82989172,25.39703477,85.92037824,155.8664775,75.48533793,18.37245307
BHUM,88.77005348,0.196532,100.9508168,105.7129194,13.04914371,1.147363433,58.10391556,37.75683453,162.2218101,85.61145318,77.02431755,146.8914619,68.91018908,115.6969081,124.7325926,87.50804698,115.4810942,102.8386675,153.9384035,98.83615819,110.103437,32.80945236,107.6945463,97.45840349,44.69850102,111.5451647,92.5177695,61.67173816,79.4919035,75.60067862,18.52379398
WASHI,206.7379679,0.2161555,108.841851,110.8789759,15.49321758,3.596310364,61.94354948,94.98574725,89.04113075,79.29705783,95.02274299,156.810647,86.67948311,103.2368602,128.995254,165.1095226,113.3022056,112.1092392,82.98566227,46.62082934,243.8714354,61.9046271,113.1439273,100.1145025,121.8198141,70.15419165,69.8247317,91.86455536,102.2623115,75.7868152,18.55210229
KALAMB,126.8449198,0.2714125,109.7913041,100.5709906,18.91193599,2.365945388,63.22817651,116.773715,155.0761446,107.5157894,106.8933828,135.4940235,77.80728271,109.7855413,84.12189127,129.438169,147.6253163,113.0871945,198.3742313,280.2056031,113.5086979,84.56044423,116.0719102,107.170753,76.80154815,107.0092502,125.9004698,76.96418761,78.22539707,76.0461909,18.4841191
OSMANABAD,122.5668449,0.2526,101.8958183,103.306252,16.76732072,3.698058256,61.21971121,130.5174527,107.0554706,102.6184422,74.61045005,140.3056849,113.0272943,112.2528294,100.4166068,143.733024,99.22819947,104.9546895,146.6080034,54.90897677,70.92008821,166.0725367,107.8758502,97.85946688,77.25666843,109.0204799,98.6856208,129.8352382,91.00083229,76.12772312,18.22358729
TULJAPUR,147.1122995,0.286634,109.174091,104.3542467,16.79755614,1.193235243,58.56585797,109.8743862,63.20330263,58.06260172,89.34444649,72.09585119,108.0790947,117.1078557,140.5582333,126.8232565,129.5343491,112.451453,209.4400048,156.8827908,102.5808419,82.45761837,113.6387258,104.8494288,106.4250024,108.2007771,152.7277465,92.73945588,146.2513376,76.13214374,17.88479386
LOHARA,37.11229947,0.222649,110.9349635,98.35751586,15.66077181,1.133559531,60.40847416,131.1001199,129.0400762,97.28574225,166.6391485,116.7722696,95.70859594,122.455545,60.72167398,142.6761635,137.9357514,114.2651862,366.5200084,51.47716573,109.7045115,148.0982225,109.6322322,94.75122561,175.896879,109.7377199,154.1962825,182.5808038,60.22113902,76.39892894,17.9540457
UMARGA,191.9786096,0.238195,110.9349635,101.5675729,16.42965443,2.188518623,59.15842056,128.4246073,204.6583133,117.53706,129.9860932,151.8614738,80.36173653,129.4549397,142.0997312,139.7644051,116.2666799,110.7672723,224.4000051,277.3463623,146.5440598,100.4370991,116.1362802,108.287115,106.4250024,75.88106443,86.85341627,132.484937,99.5492298,76.57464807,17.83664305
KARMALA,35.93582888,0.1800835,108.2292327,96.36454577,13.69795495,1.68446539,57.39354722,122.7864538,117.4999068,103.7714584,146.91943,114.7098494,109.3812525,106.6686192,88.44475074,133.0097568,138.9528613,113.3362009,196.6692728,20.08865004,77.83912121,75.57732929,108.4507164,103.8851997,92.86951432,81.87032189,171.4963532,89.72353862,61.68994729,75.14854146,18.31642955
MADHA,98.07486631,0.204748,109.0222917,107.5861596,13.72080222,0.738151769,59.98036444,65.09799057,165.273004,112.7172738,122.5851208,148.2910629,91.93682861,137.0348098,56.5442786,183.6750611,126.1000454,113.2801414,137.4450031,127.805377,148.5653572,179.1320675,101.2801376,105.4865861,81.34784669,117.5284303,146.752324,148.3031816,15.5744325,75.37969258,18.03940218
BARSHI,116.4705882,0.180212,107.7425904,96.14032434,12.69621913,1.291000791,58.9672184,90.5439677,80.63347002,106.3844088,140.6642213,118.1917291,81.44575276,67.55638496,74.41968522,156.0199774,135.1433429,112.6210828,292.6886398,231.0917368,113.6507169,133.7555612,116.2171363,99.71763107,89.32554161,134.8617599,181.0419662,116.7583078,85.78262968,75.78284756,18.17153276
SOLAPUR NORTH,85.88235294,0.314185,110.9349635,103.3133211,16.1852279,2.235476492,58.19660775,157.3201439,154.8480914,93.39431256,140.7175032,120.7988996,110.7485182,173.2208657,105.9873544,199.746629,138.5773131,114.2651862,371.1015085,555.9533898,191.4842382,218.7296824,104.0231413,105.5799371,161.4112537,135.5583599,83.26599255,170.4087502,36.13268341,75.84886022,17.75016468
